adaugaTipDrona,2025-05-28 23:50:36
adaugaTipDrona,2025-05-28 23:50:36
adaugaTipDrona,2025-05-28 23:50:36
adaugaTipDrona,2025-05-28 23:50:36
adaugaTipDrona,2025-05-28 23:50:36
adaugaTipDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
lansareZbor,2025-05-28 23:50:36
lansareZbor,2025-05-28 23:50:36
lansareZbor,2025-05-28 23:50:36
genereazaRaportPilot,2025-05-28 23:50:36
getToateTipurile,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:36
adaugaDrona,2025-05-28 23:50:37
getToateDronele,2025-05-28 23:50:37
adaugaPilot,2025-05-28 23:50:37
adaugaPilot,2025-05-28 23:50:37
getTotiPilotii,2025-05-28 23:50:37
adaugaMisiune,2025-05-28 23:50:37
adaugaMisiune,2025-05-28 23:50:37
getToateMisiunile,2025-05-28 23:50:37
adaugaTipDrona,2025-05-28 23:50:40
adaugaTipDrona,2025-05-28 23:50:40
adaugaTipDrona,2025-05-28 23:50:40
adaugaTipDrona,2025-05-28 23:50:40
adaugaTipDrona,2025-05-28 23:50:40
adaugaTipDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
lansareZbor,2025-05-28 23:50:40
lansareZbor,2025-05-28 23:50:40
lansareZbor,2025-05-28 23:50:40
genereazaRaportPilot,2025-05-28 23:50:40
getToateTipurile,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
adaugaDrona,2025-05-28 23:50:40
getToateDronele,2025-05-28 23:50:41
adaugaPilot,2025-05-28 23:50:41
adaugaPilot,2025-05-28 23:50:41
getTotiPilotii,2025-05-28 23:50:41
adaugaMisiune,2025-05-28 23:50:41
adaugaMisiune,2025-05-28 23:50:41
getToateMisiunile,2025-05-28 23:50:41
adaugaTipDrona,2025-05-28 23:55:13
adaugaTipDrona,2025-05-28 23:55:13
adaugaTipDrona,2025-05-28 23:55:13
adaugaTipDrona,2025-05-28 23:55:13
adaugaTipDrona,2025-05-28 23:55:13
adaugaTipDrona,2025-05-28 23:55:13
adaugaDrona,2025-05-28 23:55:13
adaugaDrona,2025-05-28 23:55:13
adaugaDrona,2025-05-28 23:55:13
adaugaDrona,2025-05-28 23:55:13
adaugaDrona,2025-05-28 23:55:13
adaugaDrona,2025-05-28 23:55:13
adaugaDrona,2025-05-28 23:55:13
adaugaDrona,2025-05-28 23:55:13
lansareZbor,2025-05-28 23:55:14
lansareZbor,2025-05-28 23:55:14
lansareZbor,2025-05-28 23:55:14
genereazaRaportPilot,2025-05-28 23:55:14
getToateTipurile,2025-05-28 23:55:14
adaugaDrona,2025-05-28 23:55:14
adaugaDrona,2025-05-28 23:55:14
adaugaDrona,2025-05-28 23:55:14
adaugaDrona,2025-05-28 23:55:14
getToateDronele,2025-05-28 23:55:14
adaugaPilot,2025-05-28 23:55:14
adaugaPilot,2025-05-28 23:55:14
getTotiPilotii,2025-05-28 23:55:14
adaugaMisiune,2025-05-28 23:55:14
adaugaMisiune,2025-05-28 23:55:14
getToateMisiunile,2025-05-28 23:55:14
adaugaTipDrona,2025-05-28 23:57:59
adaugaTipDrona,2025-05-28 23:57:59
adaugaTipDrona,2025-05-28 23:57:59
adaugaTipDrona,2025-05-28 23:57:59
adaugaTipDrona,2025-05-28 23:57:59
adaugaTipDrona,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:57:59
lansareZbor,2025-05-28 23:57:59
lansareZbor,2025-05-28 23:57:59
lansareZbor,2025-05-28 23:57:59
genereazaRaportPilot,2025-05-28 23:57:59
getToateTipurile,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:57:59
adaugaDrona,2025-05-28 23:58:00
adaugaDrona,2025-05-28 23:58:00
adaugaDrona,2025-05-28 23:58:00
getToateDronele,2025-05-28 23:58:00
adaugaPilot,2025-05-28 23:58:00
adaugaPilot,2025-05-28 23:58:00
getTotiPilotii,2025-05-28 23:58:00
getToateDronele,2025-05-28 23:58:00
adaugaTipDrona,2025-05-28 23:58:36
adaugaTipDrona,2025-05-28 23:58:36
adaugaTipDrona,2025-05-28 23:58:36
adaugaTipDrona,2025-05-28 23:58:36
adaugaTipDrona,2025-05-28 23:58:36
adaugaTipDrona,2025-05-28 23:58:36
adaugaDrona,2025-05-28 23:58:36
adaugaDrona,2025-05-28 23:58:36
adaugaDrona,2025-05-28 23:58:36
adaugaDrona,2025-05-28 23:58:36
adaugaDrona,2025-05-28 23:58:36
adaugaDrona,2025-05-28 23:58:36
adaugaDrona,2025-05-28 23:58:36
adaugaDrona,2025-05-28 23:58:36
lansareZbor,2025-05-28 23:58:36
lansareZbor,2025-05-28 23:58:36
lansareZbor,2025-05-28 23:58:36
genereazaRaportPilot,2025-05-28 23:58:36
getToateTipurile,2025-05-28 23:58:36
getToateDronele,2025-05-28 23:58:36
adaugaPilot,2025-05-28 23:58:36
adaugaPilot,2025-05-28 23:58:36
getTotiPilotii,2025-05-28 23:58:36
adaugaMisiune,2025-05-28 23:58:36
adaugaMisiune,2025-05-28 23:58:36
getToateMisiunile,2025-05-28 23:58:36
adaugaTipDrona,2025-05-29 00:00:33
adaugaTipDrona,2025-05-29 00:00:33
adaugaTipDrona,2025-05-29 00:00:33
adaugaTipDrona,2025-05-29 00:00:33
adaugaTipDrona,2025-05-29 00:00:33
adaugaTipDrona,2025-05-29 00:00:33
adaugaDrona,2025-05-29 00:00:33
adaugaDrona,2025-05-29 00:00:33
adaugaDrona,2025-05-29 00:00:33
adaugaDrona,2025-05-29 00:00:33
adaugaDrona,2025-05-29 00:00:33
adaugaDrona,2025-05-29 00:00:33
adaugaDrona,2025-05-29 00:00:34
adaugaDrona,2025-05-29 00:00:34
lansareZbor,2025-05-29 00:00:34
lansareZbor,2025-05-29 00:00:34
lansareZbor,2025-05-29 00:00:34
genereazaRaportPilot,2025-05-29 00:00:34
getToateTipurile,2025-05-29 00:00:34
getToateDronele,2025-05-29 00:00:34
adaugaPilot,2025-05-29 00:00:34
adaugaPilot,2025-05-29 00:00:34
getTotiPilotii,2025-05-29 00:00:34
adaugaMisiune,2025-05-29 00:00:34
adaugaMisiune,2025-05-29 00:00:34
getToateMisiunile,2025-05-29 00:00:34
adaugaTipDrona,2025-05-29 00:03:15
adaugaTipDrona,2025-05-29 00:03:15
adaugaTipDrona,2025-05-29 00:03:15
adaugaTipDrona,2025-05-29 00:03:15
adaugaTipDrona,2025-05-29 00:03:15
adaugaTipDrona,2025-05-29 00:03:15
adaugaDrona,2025-05-29 00:03:15
adaugaDrona,2025-05-29 00:03:15
adaugaDrona,2025-05-29 00:03:15
adaugaDrona,2025-05-29 00:03:15
adaugaDrona,2025-05-29 00:03:15
adaugaDrona,2025-05-29 00:03:15
adaugaDrona,2025-05-29 00:03:15
adaugaDrona,2025-05-29 00:03:15
lansareZbor,2025-05-29 00:03:16
lansareZbor,2025-05-29 00:03:16
lansareZbor,2025-05-29 00:03:16
genereazaRaportPilot,2025-05-29 00:03:16
getToateTipurile,2025-05-29 00:03:16
getToateDronele,2025-05-29 00:03:16
adaugaPilot,2025-05-29 00:03:16
adaugaPilot,2025-05-29 00:03:16
getTotiPilotii,2025-05-29 00:03:16
adaugaMisiune,2025-05-29 00:03:16
adaugaMisiune,2025-05-29 00:03:16
getToateMisiunile,2025-05-29 00:03:16
adaugaTipDrona,2025-05-29 00:13:03
adaugaTipDrona,2025-05-29 00:13:03
adaugaTipDrona,2025-05-29 00:13:03
adaugaTipDrona,2025-05-29 00:13:03
adaugaTipDrona,2025-05-29 00:13:03
adaugaTipDrona,2025-05-29 00:13:03
adaugaDrona,2025-05-29 00:13:03
adaugaDrona,2025-05-29 00:13:03
adaugaDrona,2025-05-29 00:13:03
adaugaDrona,2025-05-29 00:13:03
adaugaDrona,2025-05-29 00:13:04
adaugaDrona,2025-05-29 00:13:04
adaugaDrona,2025-05-29 00:13:04
adaugaDrona,2025-05-29 00:13:04
lansareZbor,2025-05-29 00:13:04
lansareZbor,2025-05-29 00:13:04
lansareZbor,2025-05-29 00:13:04
genereazaRaportPilot,2025-05-29 00:13:04
getToateTipurile,2025-05-29 00:13:04
getToateDronele,2025-05-29 00:13:04
adaugaTipDrona,2025-05-29 12:02:33
adaugaTipDrona,2025-05-29 12:02:33
adaugaTipDrona,2025-05-29 12:02:33
adaugaTipDrona,2025-05-29 12:02:33
adaugaTipDrona,2025-05-29 12:02:33
adaugaTipDrona,2025-05-29 12:02:33
adaugaDrona,2025-05-29 12:02:33
adaugaDrona,2025-05-29 12:02:33
adaugaDrona,2025-05-29 12:02:33
adaugaDrona,2025-05-29 12:02:33
adaugaDrona,2025-05-29 12:02:34
adaugaDrona,2025-05-29 12:02:34
adaugaDrona,2025-05-29 12:02:34
adaugaDrona,2025-05-29 12:02:34
lansareZbor,2025-05-29 12:02:34
lansareZbor,2025-05-29 12:02:34
lansareZbor,2025-05-29 12:02:34
genereazaRaportPilot,2025-05-29 12:02:34
getToateTipurile,2025-05-29 12:02:34
getToateDronele,2025-05-29 12:02:35
adaugaPilot,2025-05-29 12:02:35
adaugaPilot,2025-05-29 12:02:35
getTotiPilotii,2025-05-29 12:02:35
adaugaMisiune,2025-05-29 12:02:35
adaugaMisiune,2025-05-29 12:02:36
getToateMisiunile,2025-05-29 12:02:36
adaugaTipDrona,2025-05-29 13:08:36
adaugaTipDrona,2025-05-29 13:08:36
adaugaTipDrona,2025-05-29 13:08:37
adaugaTipDrona,2025-05-29 13:08:37
adaugaTipDrona,2025-05-29 13:08:37
adaugaTipDrona,2025-05-29 13:08:37
adaugaDrona,2025-05-29 13:08:37
adaugaDrona,2025-05-29 13:08:37
adaugaDrona,2025-05-29 13:08:37
adaugaDrona,2025-05-29 13:08:37
adaugaDrona,2025-05-29 13:08:38
adaugaDrona,2025-05-29 13:08:38
adaugaDrona,2025-05-29 13:08:38
adaugaDrona,2025-05-29 13:08:38
lansareZbor,2025-05-29 13:08:38
lansareZbor,2025-05-29 13:08:38
lansareZbor,2025-05-29 13:08:38
genereazaRaportPilot,2025-05-29 13:08:38
getToateTipurile,2025-05-29 13:08:38
getToateDronele,2025-05-29 13:08:38
adaugaPilot,2025-05-29 13:08:38
adaugaPilot,2025-05-29 13:08:39
getTotiPilotii,2025-05-29 13:08:39
adaugaMisiune,2025-05-29 13:08:39
adaugaMisiune,2025-05-29 13:08:39
getToateMisiunile,2025-05-29 13:08:40
adaugaTipDrona,2025-05-29 15:48:06
adaugaTipDrona,2025-05-29 15:48:06
adaugaTipDrona,2025-05-29 15:48:06
adaugaTipDrona,2025-05-29 15:48:06
adaugaTipDrona,2025-05-29 15:48:07
adaugaTipDrona,2025-05-29 15:48:07
adaugaDrona,2025-05-29 15:48:07
adaugaDrona,2025-05-29 15:48:07
adaugaDrona,2025-05-29 15:48:07
adaugaDrona,2025-05-29 15:48:07
adaugaDrona,2025-05-29 15:48:07
adaugaDrona,2025-05-29 15:48:07
adaugaDrona,2025-05-29 15:48:08
adaugaDrona,2025-05-29 15:48:08
lansareZbor,2025-05-29 15:48:08
lansareZbor,2025-05-29 15:48:08
lansareZbor,2025-05-29 15:48:08
genereazaRaportPilot,2025-05-29 15:48:08
getToateTipurile,2025-05-29 15:48:08
getToateDronele,2025-05-29 15:48:08
adaugaPilot,2025-05-29 15:48:08
adaugaPilot,2025-05-29 15:48:09
getTotiPilotii,2025-05-29 15:48:09
adaugaMisiune,2025-05-29 15:48:09
adaugaMisiune,2025-05-29 15:48:09
getToateMisiunile,2025-05-29 15:48:09
adaugaTipDrona,2025-05-29 19:00:15
adaugaTipDrona,2025-05-29 19:00:15
adaugaTipDrona,2025-05-29 19:00:15
adaugaTipDrona,2025-05-29 19:00:15
adaugaTipDrona,2025-05-29 19:00:15
adaugaTipDrona,2025-05-29 19:00:15
adaugaDrona,2025-05-29 19:00:15
adaugaDrona,2025-05-29 19:00:15
adaugaDrona,2025-05-29 19:00:16
adaugaDrona,2025-05-29 19:00:16
adaugaDrona,2025-05-29 19:00:16
adaugaDrona,2025-05-29 19:00:16
adaugaDrona,2025-05-29 19:00:16
adaugaDrona,2025-05-29 19:00:16
lansareZbor,2025-05-29 19:00:16
lansareZbor,2025-05-29 19:00:16
lansareZbor,2025-05-29 19:00:16
genereazaRaportPilot,2025-05-29 19:00:16
getToateTipurile,2025-05-29 19:00:16
getToateDronele,2025-05-29 19:00:17
adaugaPilot,2025-05-29 19:00:17
adaugaPilot,2025-05-29 19:00:17
getTotiPilotii,2025-05-29 19:00:17
adaugaMisiune,2025-05-29 19:00:18
adaugaMisiune,2025-05-29 19:00:18
getToateMisiunile,2025-05-29 19:00:18
